Site1	Site2	Dist_Jaccard	Sim_Jaccard
24	33	0.7187692307692308	0.2812307692307692
25	33	0.6769321014811556	0.32306789851884443
26	33	0.6753780648950228	0.32462193510497717
27	33	0.46311964113338255	0.5368803588666174
28	33	0.5090348171000441	0.49096518289995594
29	33	0.6367620390892605	0.36323796091073945
30	33	0.5495176848874598	0.4504823151125402
31	33	0.3815104945284937	0.6184895054715063
32	33	0.2663335895465027	0.7336664104534973
1	34	0.787256922663321	0.21274307733667897
2	34	0.7813597478613237	0.21864025213867633
3	34	0.75231641543355	0.24768358456645
4	34	0.6899322362052275	0.3100677637947725
5	34	0.6959286918814743	0.3040713081185257
6	34	0.7729621905884486	0.22703780941155138
7	34	0.763488510210608	0.23651148978939196
8	34	0.7615081907202342	0.23849180927976577
9	34	0.7355290819901892	0.2644709180098108
10	34	0.5436642453591606	0.4563357546408394
11	34	0.5747985888052235	0.4252014111947765
12	34	0.6296390056199686	0.37036099438003145
13	34	0.6154082259054635	0.3845917740945365
14	34	0.578988817136557	0.42101118286344297
15	34	0.5466358803629919	0.45336411963700807
16	34	0.6429001203369434	0.35709987966305656
17	34	0.6229266307113055	0.3770733692886945
18	34	0.6147704590818364	0.38522954091816364
19	34	0.6415198514279978	0.35848014857200217
20	34	0.5209027815727636	0.4790972184272364
21	34	0.42703550880455626	0.5729644911954437
22	34	0.540601747007441	0.459398252992559
23	34	0.6269277597402597	0.3730722402597403
24	34	0.7015591268889423	0.2984408731110577
25	34	0.6561072492552135	0.34389275074478654
26	34	0.6539685697234932	0.34603143027650685
27	34	0.43567217662697955	0.5643278233730205
28	34	0.5222234356230206	0.47777656437697935
29	34	0.6531130244363709	0.34688697556362913
30	34	0.5594762893182181	0.44052371068178187
31	34	0.3951378594722799	0.6048621405277201
32	34	0.22436528242471954	0.7756347175752805
33	34	0.1771282327586207	0.8228717672413793
1	35	0.8128947368421053	0.18710526315789466
2	35	0.8050858681735905	0.1949141318264095
3	35	0.7816888728844076	0.21831112711559242
4	35	0.7148758368548501	0.2851241631451499
5	35	0.7078201088513321	0.29217989114866794
6	35	0.8007443838894057	0.19925561611059428
7	35	0.7817437097717964	0.2182562902282036
8	35	0.7849158249158249	0.2150841750841751
9	35	0.7578135756574418	0.24218642434255822
10	35	0.5768219581449153	0.4231780418550847
11	35	0.6124980776131645	0.38750192238683545
12	35	0.6645944345766726	0.33540556542332745
13	35	0.650074812967581	0.34992518703241904
14	35	0.6199265755659801	0.3800734244340199
15	35	0.5282218597063622	0.47177814029363785
16	35	0.6080024686278543	0.39199753137214566
17	35	0.5408130256631443	0.45918697433685574
18	35	0.536340038935756	0.463659961064244
19	35	0.5696543705739351	0.4303456294260649
20	35	0.555324259407526	0.44467574059247394
21	35	0.5060440470276536	0.4939559529723464
22	35	0.572844713946744	0.42715528605325603
23	35	0.5450733752620546	0.45492662473794543
24	35	0.7389460932768019	0.26105390672319806
25	35	0.6982493266641016	0.30175067333589844
26	35	0.6913890634820866	0.3086109365179134
27	35	0.4765281999324552	0.5234718000675448
28	35	0.43397754889480383	0.5660224511051961
29	35	0.5802644003777149	0.4197355996222851
30	35	0.47506901797284357	0.5249309820271564
31	35	0.3134346959122632	0.6865653040877369
32	35	0.3384898710865562	0.6615101289134437
33	35	0.2514374313586149	0.748562568641385
34	35	0.2609868928296068	0.7390131071703931
1	36	0.8047692647383529	0.19523073526164714
2	36	0.8007975188303057	0.1992024811696943
3	36	0.7924511466048005	0.20754885339519946
4	36	0.6976856084299667	0.30231439157003326
5	36	0.6899322362052275	0.3100677637947725
6	36	0.7926127492527992	0.20738725074720077
7	36	0.7810853411393831	0.2189146588606169
8	36	0.7844246833737537	0.2155753166262463
9	36	0.7540968514085804	0.2459031485914196
10	36	0.5771212280517296	0.4228787719482704
11	36	0.6064974514750554	0.3935025485249446
12	36	0.6607619990103909	0.3392380009896091
13	36	0.6388050694025347	0.3611949305974653
14	36	0.617953431372549	0.382046568627451
15	36	0.4848858038513211	0.5151141961486789
16	36	0.561925508740237	0.43807449125976305
17	36	0.5147890029084125	0.48521099709158755
18	36	0.5286219081272084	0.47137809187279156
19	36	0.5540656052997115	0.4459343947002885
20	36	0.5464017185821698	0.4535982814178302
21	36	0.48708775852431524	0.5129122414756848
22	36	0.5795108638606067	0.4204891361393933
23	36	0.5285419158421224	0.4714580841578776
24	36	0.73718098259693	0.26281901740307
25	36	0.6918318028032866	0.3081681971967134
26	36	0.6906927244582044	0.3093072755417956
27	36	0.48573346760657937	0.5142665323934206
28	36	0.38731974734834945	0.6126802526516506
29	36	0.5731533716454895	0.4268466283545105
30	36	0.4479614656803716	0.5520385343196283
31	36	0.2956992632705749	0.7043007367294252
32	36	0.2752819728541388	0.7247180271458612
33	36	0.28500823723228996	0.71499176276771
34	36	0.28228723741829026	0.7177127625817097
35	36	0.21676110159441295	0.783238898405587
1	37	0.8112262825017569	0.18877371749824312
2	37	0.8059820010587613	0.19401799894123872
3	37	0.7876914807847353	0.21230851921526472
4	37	0.7171295857427243	0.28287041425727566
5	37	0.7134708622492633	0.28652913775073674
6	37	0.8001595886160121	0.1998404113839879
7	37	0.7841516553613944	0.21584834463860558
8	37	0.7849158249158249	0.2150841750841751
9	37	0.7583264519680705	0.24167354803192953
10	37	0.5914129586260735	0.40858704137392654
11	37	0.624555340989938	0.37544465901006197
12	37	0.670432774966842	0.32956722503315805
13	37	0.6528966752936493	0.34710332470635075
14	37	0.6321322080153636	0.36786779198463637
15	37	0.5444474321054047	0.4555525678945953
16	37	0.6216835565514081	0.37831644344859194
17	37	0.5730479253440186	0.4269520746559814
18	37	0.5584789092458458	0.44152109075415424
19	37	0.589776990412672	0.41022300958732805
20	37	0.5731456587063103	0.4268543412936897
21	37	0.4902102973168963	0.5097897026831038
22	37	0.5870007830853563	0.4129992169146437
23	37	0.5655077379690481	0.4344922620309519
24	37	0.7463059891611469	0.2536940108388531
25	37	0.699750192159877	0.300249807840123
26	37	0.6930320150659134	0.3069679849340866
27	37	0.4906312737006469	0.5093687262993531
28	37	0.4502090133424955	0.5497909866575045
29	37	0.5982804164292743	0.4017195835707257
30	37	0.4947444524776153	0.5052555475223848
31	37	0.34001839926402944	0.6599816007359706
32	37	0.29258137774413323	0.7074186222558667
33	37	0.2092100039698293	0.7907899960301707
34	37	0.2161734660251763	0.7838265339748237
35	37	0.17835509489837123	0.8216449051016288
36	37	0.21003901858342702	0.789960981416573
1	38	0.9085850235896609	0.09141497641033913
2	38	0.9074395511242077	0.09256044887579229
3	38	0.899398178269356	0.10060182173064403
4	38	0.8307918268607716	0.16920817313922842
5	38	0.8100764969664996	0.18992350303350036
6	38	0.9033669624407439	0.09663303755925612
7	38	0.897605083088954	0.10239491691104596
8	38	0.8949495774302861	0.10505042256971386
9	38	0.8711211211211211	0.12887887887887894
10	38	0.7391810686169469	0.2608189313830531
11	38	0.7634320175438597	0.2365679824561403
12	38	0.8044524934846945	0.1955475065153055
13	38	0.787256922663321	0.21274307733667897
14	38	0.7721829069134458	0.22781709308655418
15	38	0.6342718740538904	0.3657281259461096
16	38	0.6150539835235123	0.38494601647648774
17	38	0.5433261571582346	0.4566738428417654
18	38	0.5238874345549738	0.4761125654450262
19	38	0.5499598178408787	0.45004018215912134
20	38	0.7169471438729557	0.28305285612704434
21	38	0.7261859939759037	0.27381400602409633
22	38	0.7537526475734414	0.2462473524265586
23	38	0.4756701959900879	0.524329804009912
24	38	0.8629164391043146	0.1370835608956854
25	38	0.8342163070164104	0.16578369298358964
26	38	0.8401611244429208	0.1598388755570792
27	38	0.6905026851807055	0.30949731481929454
28	38	0.3768741753628403	0.6231258246371597
29	38	0.4897879464285715	0.5102120535714285
30	38	0.45266407500571687	0.5473359249942831
31	38	0.4891989952553726	0.5108010047446274
32	38	0.5397356352845968	0.4602643647154032
33	38	0.5691478113766124	0.4308521886233876
34	38	0.5879590984974958	0.41204090150250416
35	38	0.503235082674335	0.49676491732566497
36	38	0.4632941577244081	0.5367058422755919
37	38	0.5209836065573771	0.4790163934426229
1	39	0.9027732727862472	0.0972267272137528
2	39	0.8920822074838286	0.1079177925161714
3	39	0.8901738845144358	0.1098261154855642
4	39	0.8228795128316659	0.17712048716833406
5	39	0.798792667228905	0.20120733277109504
6	39	0.9018828112319429	0.09811718876805708
7	39	0.8840412371134021	0.1159587628865979
8	39	0.8822436082772294	0.11775639172277064
9	39	0.8686454849498327	0.13135451505016726
10	39	0.8079464364373183	0.19205356356268166
11	39	0.8047347731990637	0.19526522680093628
12	39	0.8443438527565443	0.15565614724345567
13	39	0.8534994068801898	0.14650059311981023
14	39	0.8346395659288605	0.16536043407113954
15	39	0.7210775047258978	0.2789224952741022
16	39	0.6524250572652126	0.3475749427347874
17	39	0.5454985219027143	0.4545014780972857
18	39	0.5022967513420775	0.4977032486579225
19	39	0.5092822123065058	0.49071778769349417
20	39	0.7719186785260482	0.22808132147395177
21	39	0.7891180813459217	0.21088191865407835
22	39	0.7787906137184115	0.22120938628158848
23	39	0.4725404978269459	0.5274595021730542
24	39	0.8608831081365492	0.13911689186345078
25	39	0.8270631067961165	0.1729368932038835
26	39	0.8285355612311156	0.1714644387688844
27	39	0.7046096405150544	0.29539035948494563
28	39	0.4476824231298761	0.5523175768701238
29	39	0.4738296672306824	0.5261703327693176
30	39	0.4596732881780408	0.5403267118219592
31	39	0.5401877225159132	0.4598122774840868
32	39	0.6461553854620041	0.35384461453799587
33	39	0.6028189374774124	0.39718106252258756
34	39	0.624548919949174	0.37545108005082595
35	39	0.5246688109905686	0.4753311890094314
36	39	0.5593824860260846	0.44061751397391535
37	39	0.5497320471596999	0.4502679528403001
38	39	0.3994558788739058	0.6005441211260942
1	40	0.9089369935905188	0.09106300640948117
2	40	0.898502360410223	0.10149763958977698
3	40	0.8977846554813487	0.10221534451865133
4	40	0.813102964392212	0.18689703560778803
5	40	0.7914266577361018	0.20857334226389823
6	40	0.9019432837031929	0.09805671629680712
7	40	0.8835540155921298	0.11644598440787024
8	40	0.8868599629858113	0.11314003701418873
9	40	0.8704615641432268	0.12953843585677316
10	40	0.7995742227347318	0.20042577726526822
11	40	0.7923433874709978	0.20765661252900225
12	40	0.8408565310492505	0.1591434689507495
13	40	0.8434321852833091	0.1565678147166909
14	40	0.8266354532448953	0.1733645467551047
15	40	0.6780952380952381	0.3219047619047619
16	40	0.616399141192107	0.38360085880789296
17	40	0.5280361124707673	0.4719638875292327
18	40	0.504888692481909	0.49511130751809096
19	40	0.5130754862103065	0.4869245137896935
20	40	0.75283384019906	0.24716615980094003
21	40	0.7813597478613237	0.21864025213867633
22	40	0.7755157437567861	0.2244842562432139
23	40	0.42703550880455626	0.5729644911954437
24	40	0.8564306236268379	0.14356937637316214
25	40	0.8304381643764583	0.16956183562354166
26	40	0.8333117806802016	0.16668821931979838
27	40	0.7077584148961567	0.29224158510384335
28	40	0.4124824026278742	0.5875175973721258
29	40	0.4611929265935066	0.5388070734064934
30	40	0.4366660890660197	0.5633339109339803
31	40	0.5377633711507294	0.46223662884927064
32	40	0.6161161672972697	0.3838838327027303
33	40	0.6304017811962352	0.36959821880376476
34	40	0.6534328358208955	0.3465671641791045
35	40	0.5678607333721362	0.43213926662786384
36	40	0.5406804334932873	0.4593195665067127
37	40	0.5853021116454109	0.4146978883545891
38	40	0.29268908093105406	0.7073109190689459
39	40	0.2984154929577465	0.7015845070422535
1	41	0.9021135045231432	0.0978864954768568
2	41	0.8981801897162399	0.10181981028376008
3	41	0.8901828918231772	0.10981710817682278
4	41	0.8194032455068923	0.18059675449310775
5	41	0.798757212605415	0.201242787394585
6	41	0.8999268352166491	0.10007316478335093
7	41	0.8870795295665762	0.11292047043342379
8	41	0.8831758346057029	0.11682416539429707
9	41	0.8647174797600571	0.13528252023994292
10	41	0.77210652874189	0.22789347125811
11	41	0.7772657450076805	0.22273425499231947
12	41	0.8144903412326427	0.18550965876735726
13	41	0.8229461140347062	0.1770538859652938
14	41	0.8039068369646882	0.19609316303531177
15	41	0.692686696937494	0.30731330306250604
16	41	0.6464616154038509	0.35353838459614906
17	41	0.5863455913079816	0.4136544086920184
18	41	0.5377134212232548	0.46228657877674517
19	41	0.5728523967726625	0.42714760322733747
20	41	0.7450034778576398	0.25499652214236024
21	41	0.7614296828520434	0.23857031714795662
22	41	0.7545902167410611	0.24540978325893892
23	41	0.5059895114545957	0.4940104885454043
24	41	0.862618197100231	0.13738180289976898
25	41	0.8304235090751945	0.16957649092480553
26	41	0.8318874357978333	0.1681125642021667
27	41	0.6851923824329577	0.31480761756704234
28	41	0.44085959555222676	0.5591404044477732
29	41	0.510184981281656	0.489815018718344
30	41	0.46279677382710444	0.5372032261728956
31	41	0.5248010465496566	0.47519895345034335
32	41	0.617773237997957	0.382226762002043
33	41	0.5853327060791386	0.41466729392086144
34	41	0.6032204789430223	0.39677952105697767
35	41	0.5101018442058904	0.48989815579410956
36	41	0.528730633324273	0.47126936667572705
37	41	0.5375553874419108	0.4624446125580892
38	41	0.3097676742443167	0.6902323257556833
39	41	0.32217261904761907	0.6778273809523809
40	41	0.3306192943498643	0.6693807056501357
1	42	0.9032336494043277	0.09676635059567229
2	42	0.9009623583871361	0.09903764161286388
3	42	0.8937752891649977	0.10622471083500229
4	42	0.8211672473867596	0.1788327526132404
5	42	0.7970132005866927	0.20298679941330733
6	42	0.897605083088954	0.10239491691104596
7	42	0.8911467081814086	0.10885329181859138
8	42	0.8877291033122381	0.11227089668776191
9	42	0.86439540152723	0.13560459847276995
10	42	0.7569578396252411	0.2430421603747589
11	42	0.7600897888130468	0.23991021118695322
12	42	0.7987750754482513	0.20122492455174867
13	42	0.8003191347901246	0.19968086520987538
14	42	0.7863868711326338	0.21361312886736616
15	42	0.64453125	0.35546875
16	42	0.6092898982632823	0.3907101017367177
17	42	0.541284898135173	0.458715101864827
18	42	0.5084316102722363	0.49156838972776373
19	42	0.5401833872707659	0.45981661272923413
20	42	0.7080668257756563	0.29193317422434373
21	42	0.744270205066345	0.255729794933655
22	42	0.7367684122094651	0.2632315877905349
23	42	0.45337142857142854	0.5466285714285715
24	42	0.8507982336956522	0.14920176630434778
25	42	0.8192129831602827	0.18078701683971732
26	42	0.8239332580168592	0.17606674198314076
27	42	0.6688634239905572	0.3311365760094428
28	42	0.3491521288276199	0.6508478711723801
29	42	0.5114680160607228	0.4885319839392772
30	42	0.39475713184271394	0.6052428681572861
31	42	0.47532672374943663	0.5246732762505634
32	42	0.5613904539172957	0.4386095460827043
33	42	0.5812978299612118	0.4187021700387882
34	42	0.6000103450059484	0.3999896549940516
35	42	0.5126119690058801	0.48738803099411987
36	42	0.4765281999324552	0.5234718000675448
37	42	0.530698659139026	0.46930134086097397
38	42	0.24338006230529596	0.756619937694704
39	42	0.36067361279379695	0.639326387206203
40	42	0.26755424694360874	0.7324457530563913
41	42	0.26834730309040883	0.7316526969095911
1	43	0.8874090516709828	0.11259094832901717
2	43	0.8773952716715057	0.12260472832849434
3	43	0.8741732873008611	0.12582671269913892
4	43	0.7965317919075144	0.20346820809248556
5	43	0.7569578396252411	0.2430421603747589
6	43	0.8855766459422737	0.1144233540577263
7	43	0.8645859551975836	0.13541404480241637
8	43	0.865109648203279	0.13489035179672104
9	43	0.8503100841050037	0.14968991589499625
10	43	0.7689998635557375	0.23100013644426254
11	43	0.767374077784862	0.232625922215138
12	43	0.8061926605504587	0.19380733944954132
13	43	0.8155960091020479	0.18440399089795212
14	43	0.7966923042724403	0.2033076957275597
15	43	0.6667651839810846	0.33323481601891536
16	43	0.5957248106257134	0.40427518937428664
17	43	0.5027107767205135	0.49728922327948655
18	43	0.457250341997264	0.542749658002736
19	43	0.49304008908685976	0.5069599109131402
20	43	0.7313803609093039	0.2686196390906961
21	43	0.7497228381374723	0.2502771618625277
22	43	0.7400614467926636	0.2599385532073364
23	43	0.43241051778060935	0.5675894822193907
24	43	0.8473233678293088	0.15267663217069116
25	43	0.8161658574990159	0.18383414250098407
26	43	0.8154405006783666	0.1845594993216334
27	43	0.6620860108749381	0.3379139891250619
28	43	0.3965874755613484	0.6034125244386517
29	43	0.4046804998821033	0.5953195001178967
30	43	0.4243800209570381	0.5756199790429619
31	43	0.49105201538718846	0.5089479846128115
32	43	0.5964530180460486	0.40354698195395144
33	43	0.5626891827306039	0.43731081726939613
34	43	0.5761481403545688	0.42385185964543115
35	43	0.4795236222684119	0.5204763777315882
36	43	0.4996674057649667	0.5003325942350333
37	43	0.5086781640861755	0.4913218359138245
38	43	0.3704996989765202	0.6295003010234799
39	43	0.27090920707941984	0.7290907929205801
40	43	0.3363451963857643	0.6636548036142357
41	43	0.3229644317759326	0.6770355682240674
42	43	0.36508607671398363	0.6349139232860164
1	44	0.8666303756124115	0.13336962438758848
2	44	0.862055917595123	0.137944082404877
3	44	0.8548339327268881	0.14516606727311188
4	44	0.774906078848504	0.22509392115149596
5	44	0.7622444779805185	0.23775552201948147
6	44	0.8652999622688969	0.13470003773110306
7	44	0.8508470258565788	0.1491529741434212
8	44	0.8508470258565788	0.1491529741434212
9	44	0.8259738006419709	0.1740261993580291
10	44	0.7030523743351381	0.2969476256648619
11	44	0.7137154262902765	0.2862845737097235
12	44	0.7482772973222958	0.25172270267770425
13	44	0.7620180213145497	0.23798197868545035
14	44	0.7387110303369216	0.26128896966307835
15	44	0.6159038609051394	0.3840961390948606
16	44	0.6110740493662442	0.3889259506337558
17	44	0.5498821260180026	0.45011787398199743
18	44	0.4949955516014235	0.5050044483985765
19	44	0.5149519890260631	0.4850480109739369
20	44	0.6649237902629113	0.33507620973708874
21	44	0.6795140752305215	0.32048592476947846
22	44	0.6824709146667965	0.31752908533320345
23	44	0.49415822855235336	0.5058417714476466
24	44	0.8191099476439792	0.18089005235602085
25	44	0.7751832745044801	0.2248167254955199
26	44	0.7762354749740019	0.22376452502599808
27	44	0.595433316035288	0.40456668396471196
28	44	0.3046855424705588	0.6953144575294412
29	44	0.4985852981969487	0.5014147018030513
30	44	0.3407307503678274	0.6592692496321726
31	44	0.3910355486862442	0.6089644513137558
32	44	0.5061265040291423	0.4938734959708577
33	44	0.45434298440979953	0.5456570155902005
34	44	0.4736070381231672	0.5263929618768328
35	44	0.35304855786783496	0.646951442132165
36	44	0.39275534441805227	0.6072446555819477
37	44	0.38267104870032864	0.6173289512996714
38	44	0.3858540076335878	0.6141459923664122
39	44	0.35449349385868906	0.645506506141311
40	44	0.40675771132564165	0.5932422886743584
41	44	0.32835083384805436	0.6716491661519457
42	44	0.3346049716957913	0.6653950283042087
43	44	0.34892942109436953	0.6510705789056305
1	45	0.880321019319075	0.11967898068092497
2	45	0.8767896418641324	0.12321035813586756
3	45	0.8692346256684492	0.13076537433155078
4	45	0.7979214780600462	0.2020785219399538
5	45	0.7812500000000001	0.2187499999999999
6	45	0.8768362519711179	0.12316374802888208
7	45	0.8671995982086804	0.13280040179131958
8	45	0.8623907195696033	0.13760928043039666
9	45	0.839066655228618	0.160933344771382
10	45	0.7041080149382362	0.29589198506176384
11	45	0.7262459409854581	0.27375405901454186
12	45	0.7641095890410959	0.23589041095890406
13	45	0.7573002754820938	0.24269972451790622
14	45	0.7409991627128105	0.2590008372871895
15	45	0.6197154367892294	0.38028456321077064
16	45	0.6260913705583757	0.3739086294416243
17	45	0.5745510085848212	0.4254489914151788
18	45	0.5208219477538529	0.47917805224614707
19	45	0.5468456375838926	0.4531543624161074
20	45	0.688408606319054	0.311591393680946
21	45	0.6845839813374804	0.31541601866251956
22	45	0.7039218503088637	0.2960781496911363
23	45	0.5121213787037546	0.4878786212962454
24	45	0.8351695644689275	0.16483043553107246
25	45	0.800372307419555	0.199627692580445
26	45	0.7963712367145461	0.20362876328545387
27	45	0.6291531604538088	0.37084683954619124
28	45	0.34945416844544736	0.6505458315545527
29	45	0.5153061224489796	0.48469387755102045
30	45	0.3919914448669201	0.6080085551330798
31	45	0.41617414711217743	0.5838258528878226
32	45	0.5132655863773687	0.48673441362263126
33	45	0.4818263405878394	0.5181736594121606
34	45	0.49524656696503033	0.5047534330349697
35	45	0.38969538315088054	0.6103046168491195
36	45	0.40610093634061606	0.5938990636593839
37	45	0.40722650503148355	0.5927734949685164
38	45	0.32678041543026703	0.673219584569733
39	45	0.41380927261004635	0.5861907273899536
40	45	0.4368466647415536	0.5631533352584464
41	45	0.28023130202707	0.7197686979729301
42	45	0.3168957154405821	0.683104284559418
43	45	0.38469801862019576	0.6153019813798042
44	45	0.22098067569344024	0.7790193243065597
1	46	0.8359710992602787	0.16402890073972132
2	46	0.8302865292363542	0.16971347076364585
3	46	0.8103902953586498	0.18960970464135019
4	46	0.748508808433902	0.251491191566098
5	46	0.7433373572290835	0.25666264277091655
6	46	0.8265337090830263	0.17346629091697374
7	46	0.8167868852459017	0.1832131147540983
8	46	0.8138831675358255	0.18611683246417454
9	46	0.7907787159898136	0.20922128401018636
10	46	0.6182356544823361	0.3817643455176639
11	46	0.6453453453453454	0.3546546546546546
12	46	0.6988125570886016	0.30118744291139843
13	46	0.6881543233811555	0.31184567661884455
14	46	0.6596345268162235	0.3403654731837765
15	46	0.5704325780383458	0.4295674219616542
16	46	0.6289448356212958	0.3710551643787042
17	46	0.5755263157894737	0.42447368421052634
18	46	0.5520008559811684	0.44799914401883156
19	46	0.5855022473084561	0.4144977526915439
20	46	0.6044137362070743	0.3955862637929257
21	46	0.5546299263056713	0.4453700736943287
22	46	0.6166819993866912	0.3833180006133088
23	46	0.5421738662070451	0.4578261337929549
24	46	0.7611113654048611	0.23888863459513887
25	46	0.7233018867924529	0.2766981132075471
26	46	0.7183445402026707	0.2816554597973293
27	46	0.5278215936905086	0.47217840630949137
28	46	0.4154566744730679	0.5845433255269321
29	46	0.5775780510879849	0.4224219489120151
30	46	0.46547227576822764	0.5345277242317723
31	46	0.35953694163282623	0.6404630583671738
32	46	0.3550504436611159	0.6449495563388841
33	46	0.3283305540114879	0.6716694459885121
34	46	0.3297747608762728	0.6702252391237272
35	46	0.23352042814254018	0.7664795718574599
36	46	0.29182707478699904	0.7081729252130009
37	46	0.2782442748091603	0.7217557251908397
38	46	0.4478724624383531	0.5521275375616469
39	46	0.4756379203514899	0.5243620796485101
40	46	0.5199321922677311	0.48006780773226887
41	46	0.45136186770428016	0.5486381322957199
42	46	0.45663454410674575	0.5433654558932542
43	46	0.4226353517104727	0.5773646482895274
44	46	0.3209677419354839	0.6790322580645161
45	46	0.3338873499538319	0.666112650046168
